F1 ,F2,F3,F4,F5,F6,F7,F8,F9,Class
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
778,260,13,43,50,181,224,36,122,Normal
850,260,13,43,50,181,224,36,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
785,268,13,40,49,189,229,39,122,Normal
857,268,13,40,49,189,229,39,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
590,74,5,9,48,50,59,15,122,Normal
661,74,5,9,48,50,59,15,122,Normal
577,57,5,1,52,47,48,9,122,Normal
648,57,5,1,52,47,48,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
777,259,13,37,50,187,224,35,122,Normal
849,259,13,37,50,187,224,35,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
760,243,13,36,49,174,210,33,122,Normal
832,243,13,36,49,174,210,33,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
583,67,5,7,48,47,54,13,122,Normal
654,67,5,7,48,47,54,13,122,Normal
581,61,5,5,52,47,52,9,122,Normal
652,61,5,5,52,47,52,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
767,249,13,38,50,175,213,36,122,Normal
839,249,13,38,50,175,213,36,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
783,266,13,41,49,183,224,42,122,Normal
855,266,13,41,49,183,224,42,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
590,74,5,9,48,50,59,15,122,Normal
661,74,5,9,48,50,59,15,122,Normal
583,63,5,5,52,49,54,9,122,Normal
654,63,5,5,52,49,54,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
760,242,13,37,50,168,205,37,122,Normal
832,242,13,37,50,168,205,37,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
797,280,13,38,49,201,239,41,122,Normal
869,280,13,38,49,201,239,41,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
591,75,5,10,48,50,60,15,122,Normal
662,75,5,10,48,50,60,15,122,Normal
577,57,5,1,52,46,47,10,122,Normal
648,57,5,1,52,46,47,10,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
775,257,13,37,50,181,218,39,122,Normal
847,257,13,37,50,181,218,39,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
775,258,13,44,49,175,219,39,122,Normal
847,258,13,44,49,175,219,39,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
590,74,5,9,48,50,59,15,122,Normal
661,74,5,9,48,50,59,15,122,Normal
588,68,5,6,52,52,58,10,122,Normal
659,68,5,6,52,52,58,10,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
557,42,3,4,47,31,35,7,122,Normal
628,42,3,4,47,31,35,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
771,253,13,41,50,172,213,40,122,Normal
843,253,13,41,50,172,213,40,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
770,253,13,43,49,173,216,37,122,Normal
842,253,13,43,49,173,216,37,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
587,71,5,7,48,51,58,13,122,Normal
658,71,5,7,48,51,58,13,122,Normal
583,63,5,1,52,53,54,9,122,Normal
654,63,5,1,52,53,54,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
772,254,13,38,50,179,217,37,122,Normal
844,254,13,38,50,179,217,37,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
747,230,13,42,49,154,196,34,122,Normal
819,230,13,42,49,154,196,34,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
590,74,5,9,48,50,59,15,122,Normal
661,74,5,9,48,50,59,15,122,Normal
574,54,5,2,52,43,45,9,122,Normal
645,54,5,2,52,43,45,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
774,256,13,41,50,181,222,34,122,Normal
846,256,13,41,50,181,222,34,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
768,251,13,40,49,172,212,39,122,Normal
840,251,13,40,49,172,212,39,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
587,71,5,7,48,51,58,13,122,Normal
658,71,5,7,48,51,58,13,122,Normal
579,59,5,3,52,47,50,9,122,Normal
650,59,5,3,52,47,50,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
782,264,13,42,50,182,224,40,122,Normal
854,264,13,42,50,182,224,40,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
756,239,13,44,49,160,204,35,122,Normal
828,239,13,44,49,160,204,35,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
590,74,5,9,48,50,59,15,122,Normal
661,74,5,9,48,50,59,15,122,Normal
575,55,5,1,52,45,46,9,122,Normal
646,55,5,1,52,45,46,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
777,259,13,38,50,184,222,37,122,Normal
849,259,13,38,50,184,222,37,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
765,248,13,42,49,169,211,37,122,Normal
837,248,13,42,49,169,211,37,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
587,71,5,7,48,51,58,13,122,Normal
658,71,5,7,48,51,58,13,122,Normal
577,57,5,5,52,43,48,9,122,Normal
648,57,5,5,52,43,48,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
771,253,13,42,50,171,213,40,122,Normal
843,253,13,42,50,171,213,40,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
777,260,13,37,49,185,222,38,122,Normal
849,260,13,37,49,185,222,38,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
589,73,5,8,48,50,58,15,122,Normal
660,73,5,8,48,50,58,15,122,Normal
581,61,5,4,52,48,52,9,122,Normal
652,61,5,4,52,48,52,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
552,37,3,4,47,28,32,5,122,Normal
623,37,3,4,47,28,32,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
771,253,13,38,50,181,219,34,122,Normal
843,253,13,38,50,181,219,34,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
783,266,13,41,49,188,229,37,122,Normal
855,266,13,41,49,188,229,37,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
588,72,5,8,48,51,59,13,122,Normal
659,72,5,8,48,51,59,13,122,Normal
588,68,5,7,52,51,58,10,122,Normal
659,68,5,7,52,51,58,10,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
785,267,13,44,50,184,228,39,122,Normal
857,267,13,44,50,184,228,39,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
779,262,13,41,49,182,223,39,122,Normal
851,262,13,41,49,182,223,39,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
589,73,5,8,48,50,58,15,122,Normal
660,73,5,8,48,50,58,15,122,Normal
578,58,5,4,52,44,48,10,122,Normal
649,58,5,4,52,44,48,10,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
763,245,13,36,50,174,210,35,122,Normal
835,245,13,36,50,174,210,35,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
799,282,13,47,49,198,245,37,122,Normal
871,282,13,47,49,198,245,37,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
583,67,5,7,48,47,54,13,122,Normal
654,67,5,7,48,47,54,13,122,Normal
579,59,5,2,52,48,50,9,122,Normal
650,59,5,2,52,48,50,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
761,243,13,37,50,173,210,33,122,Normal
833,243,13,37,50,173,210,33,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
783,266,13,36,49,192,228,38,122,Normal
855,266,13,36,49,192,228,38,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
588,72,5,8,48,51,59,13,122,Normal
659,72,5,8,48,51,59,13,122,Normal
581,61,5,6,52,46,52,9,122,Normal
652,61,5,6,52,46,52,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
775,257,13,39,50,180,219,38,122,Normal
847,257,13,39,50,180,219,38,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
772,255,13,36,49,183,219,36,122,Normal
844,255,13,36,49,183,219,36,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
588,72,5,8,48,51,59,13,122,Normal
659,72,5,8,48,51,59,13,122,Normal
581,61,5,1,52,51,52,9,122,Normal
652,61,5,1,52,51,52,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
765,247,13,43,50,167,210,37,122,Normal
837,247,13,43,50,167,210,37,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
759,242,13,41,49,163,204,38,122,Normal
831,242,13,41,49,163,204,38,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
586,70,5,6,48,51,57,13,122,Normal
657,70,5,6,48,51,57,13,122,Normal
580,60,5,3,52,48,51,9,122,Normal
651,60,5,3,52,48,51,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
772,254,13,41,50,176,217,37,122,Normal
844,254,13,41,50,176,217,37,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
770,253,13,38,49,177,215,38,122,Normal
842,253,13,38,49,177,215,38,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
